Time,FPS,RTT,LoadRatio,Jitter,LossRate
0.02,59.00,33.32,1.00,6.59,0.0502
0.04,58.10,43.96,1.00,6.51,0.0516
0.37,52.59,51.52,1.00,1.79,0.0503
0.49,48.20,57.98,1.00,3.80,0.0512
0.60,44.29,63.69,1.00,6.54,0.0500
0.71,40.74,68.72,1.00,8.86,0.0511
0.82,37.54,71.88,1.00,4.50,0.0509
0.94,34.66,75.38,1.00,9.40,0.0504
1.05,32.12,77.39,1.00,5.41,0.0502
1.16,29.79,79.32,1.00,7.07,0.0519
1.27,27.72,80.45,1.00,4.94,0.0516
1.38,25.88,91.61,1.00,56.24,0.0514
1.49,24.20,89.72,1.00,2.19,0.0509
1.60,22.67,88.47,1.00,3.46,0.0507
1.71,21.33,86.87,1.00,0.45,0.0512
1.82,20.08,86.07,1.00,2.88,0.0509
1.93,18.96,84.88,1.00,0.14,0.0516
2.04,17.99,84.71,1.00,4.03,0.0517
2.15,17.12,83.87,1.00,0.52,0.0510
2.26,16.29,83.99,1.00,4.48,0.0508
2.38,15.55,84.93,1.00,8.69,0.0513
2.48,14.92,84.02,1.00,0.37,0.0506
2.59,14.36,83.93,1.00,3.55,0.0506
2.70,13.81,83.68,1.00,2.70,0.0503
2.81,13.33,98.43,1.00,77.44,0.0515
2.92,12.92,95.47,1.00,3.61,0.0509
3.03,12.55,92.87,1.00,2.48,0.0504
3.14,12.19,91.61,1.00,6.58,0.0514
3.25,11.89,90.92,1.00,8.17,0.0500
3.36,11.60,89.53,1.00,3.96,0.0512
3.47,11.36,89.43,1.00,9.03,0.0500
3.58,11.15,75.70,1.00,0.76,0.0009
3.62,12.48,78.98,1.00,72.10,0.0010
3.66,13.71,67.19,1.00,0.04,0.0007
3.70,14.94,59.40,1.00,8.24,0.0020
3.74,15.99,52.17,1.00,3.25,0.0018
3.78,16.81,47.08,1.00,6.73,0.0008
3.82,17.52,42.38,1.00,3.56,0.0017
3.86,18.22,39.68,1.00,8.91,0.0013
3.90,19.02,37.55,1.00,9.03,0.0013
3.94,19.77,34.47,1.00,2.16,0.0010
3.98,20.39,33.48,1.00,9.51,0.0019
4.02,20.90,42.37,1.00,57.91,0.0002
4.06,21.43,39.65,1.00,8.81,0.0017
4.10,21.71,36.03,1.00,1.55,0.0011
4.14,22.12,34.79,1.00,9.79,0.0009
4.18,22.26,32.05,1.00,1.12,0.0001
4.22,22.43,29.88,1.00,1.17,0.0007
4.26,22.86,29.22,1.00,6.57,0.0007
4.30,23.14,27.72,1.00,1.72,0.0012
4.33,23.38,28.06,1.00,9.44,0.0014
4.38,23.51,26.60,1.00,0.77,0.0019
4.42,23.42,25.48,1.00,1.00,0.0011
4.46,23.32,25.40,1.00,5.06,0.0018
4.51,23.22,26.27,1.00,9.75,0.0014
4.55,23.49,25.81,1.00,3.99,0.0001
4.59,23.59,25.09,1.00,2.20,0.0005
4.63,23.50,25.92,1.00,9.26,0.0000
4.67,23.64,26.30,1.00,7.82,0.0020
4.71,23.82,26.58,1.00,7.69,0.0016
4.75,23.95,27.26,1.00,9.96,0.0001
4.80,23.85,27.39,1.00,7.92,0.0011
4.83,24.02,26.59,1.00,3.39,0.0016
4.88,23.93,26.53,1.00,6.29,0.0009
4.92,23.80,26.34,1.00,5.56,0.0019
4.96,23.92,26.11,1.00,5.21,0.0000
5.00,24.04,25.12,1.00,1.16,0.0007
5.04,24.30,25.62,1.00,7.59,0.0002
5.08,24.35,25.80,1.00,6.53,0.0001
5.12,24.25,26.39,1.00,8.78,0.0013
5.17,24.14,26.56,1.00,7.23,0.0002
5.21,24.14,39.67,1.00,72.11,0.0015
5.24,24.42,36.03,1.00,1.45,0.0006
5.28,24.64,34.28,1.00,7.28,0.0004
5.33,24.14,32.24,1.00,4.11,0.0008
5.38,24.05,31.18,1.00,6.91,0.0005
5.44,23.11,30.02,1.00,5.40,0.0018
5.49,23.20,28.23,1.00,1.05,0.0014
5.52,23.43,27.20,1.00,3.07,0.0010
5.56,24.05,27.57,1.00,9.07,0.0007
5.59,24.62,27.24,1.00,5.91,0.0016
5.63,24.84,25.99,1.00,0.98,0.0019
5.67,24.86,26.45,1.00,8.29,0.0010
5.71,24.89,26.07,1.00,4.57,0.0013
5.75,25.04,26.23,1.00,6.89,0.0000
5.78,25.20,25.03,1.00,0.19,0.0007
5.82,25.19,24.42,1.00,2.00,0.0017
5.86,25.27,41.68,1.00,90.72,0.0010
5.90,25.56,38.40,1.00,5.30,0.0004
5.94,25.57,36.39,1.00,8.33,0.0012
5.97,25.89,33.56,1.00,2.22,0.0007
6.01,25.76,44.63,1.00,68.93,0.0020
6.06,25.52,40.30,1.00,2.99,0.0013
6.10,25.48,36.60,1.00,1.78,0.0002
6.14,25.24,34.36,1.00,5.44,0.0017
6.18,25.20,32.15,1.00,3.31,0.0020
6.22,25.17,29.88,1.00,0.76,0.0000
6.26,25.24,28.64,1.00,3.69,0.0005
6.30,25.30,28.82,1.00,9.55,0.0005
6.34,25.28,28.75,1.00,8.46,0.0006
6.38,25.32,28.08,1.00,5.41,0.0016
6.43,24.58,45.09,0.58,8.91,0.0001
6.46,25.60,58.61,0.58,7.71,0.0013
6.48,27.06,68.81,0.57,3.80,0.0006
6.51,27.89,76.63,0.57,1.32,0.0016
6.54,29.27,83.62,0.57,4.96,0.0019
6.56,31.02,88.29,0.57,0.36,0.0002
6.58,32.59,93.34,0.57,6.98,0.0002
6.60,33.39,96.14,0.57,0.73,0.0019
6.63,34.31,99.19,0.57,4.76,0.0010
6.65,35.50,101.67,0.57,5.03,0.0022
6.67,36.63,103.40,0.57,3.72,0.0027
6.69,37.42,122.30,0.57,91.26,0.0124
6.72,36.84,120.06,0.57,4.50,0.0104
6.75,37.31,123.13,0.44,3.40,0.0126
6.77,38.06,125.20,0.44,1.52,0.0135
6.79,40.02,128.10,0.44,7.69,0.0159
6.81,41.32,130.82,0.44,9.70,0.0165
6.83,42.82,148.38,0.44,86.61,0.0251
6.84,43.70,145.91,0.44,4.06,0.0239
6.86,44.89,145.12,0.44,9.94,0.0229
6.88,45.68,144.32,0.44,9.10,0.0225
6.90,46.36,143.66,0.44,9.04,0.0227
6.92,47.21,142.23,0.44,4.51,0.0230
6.94,47.85,140.55,0.44,1.80,0.0211
6.95,48.80,139.29,0.44,2.29,0.0214
6.97,49.13,139.64,0.44,9.01,0.0204
6.99,50.18,138.32,0.44,1.04,0.0205
7.01,50.71,137.61,0.44,2.75,0.0204
7.03,51.56,137.64,0.44,5.80,0.0199
7.04,52.01,136.80,0.44,1.42,0.0193
7.06,51.97,137.11,0.44,6.33,0.0199
7.08,51.87,137.63,0.44,7.74,0.0193
7.10,52.27,137.96,0.44,7.25,0.0190
7.12,52.62,137.71,0.44,4.75,0.0200
7.14,53.30,151.57,0.44,75.00,0.0260
7.15,53.56,148.51,0.44,4.27,0.0248
7.17,54.17,146.84,0.44,8.17,0.0252
7.19,54.27,144.25,0.44,1.86,0.0240
7.21,54.34,142.88,0.44,5.42,0.0223
7.22,54.54,142.04,0.44,6.66,0.0227
7.24,55.05,158.08,0.44,90.25,0.0294
7.26,55.11,153.71,0.44,4.22,0.0277
7.28,55.19,149.86,0.44,2.46,0.0268
7.29,55.60,147.61,0.44,6.62,0.0258
7.31,55.94,144.86,0.44,1.86,0.0238
7.33,55.67,143.00,0.44,3.57,0.0218
7.35,55.69,141.46,0.44,3.30,0.0217
7.36,55.77,140.37,0.44,4.02,0.0218
7.38,55.37,139.44,0.44,3.72,0.0212
7.40,54.90,139.01,0.44,5.29,0.0195
7.42,54.65,138.16,0.44,2.74,0.0208
7.44,55.13,137.96,0.44,5.17,0.0201
7.46,55.51,136.82,0.44,0.26,0.0185
7.47,55.59,137.71,0.44,9.30,0.0189
7.49,55.98,137.87,0.44,6.50,0.0192
7.51,56.03,137.85,0.44,5.74,0.0190
7.53,56.36,137.16,0.44,2.40,0.0193
7.54,56.28,136.80,0.44,3.35,0.0190
7.56,56.59,136.27,0.44,2.16,0.0198
7.58,56.88,135.73,0.44,1.57,0.0188
7.59,57.02,135.48,0.44,2.46,0.0187
7.61,56.59,135.65,0.44,4.34,0.0185
7.63,56.51,135.40,0.44,2.38,0.0184
7.65,56.17,135.73,0.44,5.09,0.0190
7.67,55.88,135.14,0.44,0.75,0.0191
7.69,55.93,136.15,0.44,8.18,0.0187
7.70,55.91,135.60,0.44,1.43,0.0195
7.72,55.63,136.15,0.44,6.32,0.0195
7.74,55.40,136.85,0.44,7.65,0.0192
7.76,55.47,151.08,0.44,76.03,0.0264
7.78,55.50,147.70,0.44,2.16,0.0247
7.80,55.52,145.96,0.44,7.00,0.0237
7.81,55.29,143.98,0.44,4.08,0.0232
7.83,55.31,142.56,0.44,4.88,0.0225
7.85,55.34,142.25,0.44,9.00,0.0220
7.87,55.14,159.10,0.44,94.49,0.0308
7.89,55.06,154.87,0.44,5.95,0.0277
7.91,54.81,151.33,0.44,5.19,0.0261
7.93,54.45,148.04,0.44,2.85,0.0259
7.95,53.99,158.89,0.44,70.33,0.0308
7.97,53.87,171.44,0.44,89.62,0.0358
7.98,54.03,165.07,0.44,7.58,0.0328
8.00,54.21,158.88,0.44,2.14,0.0299
8.02,54.42,155.17,0.44,8.32,0.0285
8.04,54.55,152.13,0.44,7.98,0.0266
8.05,55.01,149.90,0.44,8.95,0.0260
8.07,54.81,147.95,0.44,8.15,0.0249
8.09,54.91,144.78,0.44,0.13,0.0239
8.11,54.99,142.67,0.44,2.24,0.0221
8.13,55.44,141.64,0.44,5.50,0.0210
8.14,55.28,140.40,0.44,3.46,0.0215
8.16,55.03,139.81,0.44,5.46,0.0210
8.18,54.82,138.77,0.44,2.58,0.0199
8.20,55.27,138.23,0.44,4.06,0.0199
8.22,54.81,138.41,0.45,8.76,0.0192
8.24,53.84,155.27,0.46,93.69,0.0282
8.26,52.63,150.14,0.46,1.41,0.0264
8.29,51.53,146.54,0.47,6.16,0.0250
8.31,50.82,142.41,0.48,1.47,0.0225
8.34,49.95,138.69,0.49,0.83,0.0200
8.36,49.23,146.93,0.49,57.71,0.0242
8.38,49.09,142.21,0.49,1.93,0.0216
8.41,48.03,138.55,0.50,3.08,0.0199
8.43,47.86,135.18,0.50,0.91,0.0184
8.45,48.04,149.07,0.50,83.86,0.0258
8.47,48.49,145.24,0.50,9.11,0.0241
8.48,49.16,140.62,0.50,1.34,0.0212
8.50,49.26,136.93,0.50,1.38,0.0199
8.53,48.90,135.53,0.50,9.12,0.0191
8.55,48.37,134.41,0.50,9.11,0.0186
8.57,47.80,132.47,0.50,3.93,0.0170
8.59,47.73,131.75,0.50,8.06,0.0168
8.61,48.05,130.51,0.50,4.73,0.0166
8.63,48.86,129.62,0.50,5.29,0.0164
8.65,49.23,129.42,0.50,7.79,0.0166
8.67,49.01,128.64,0.50,4.74,0.0155
8.69,49.68,128.68,0.50,8.03,0.0160
8.71,49.98,129.05,0.50,9.71,0.0150
8.73,50.26,128.26,0.50,4.34,0.0155
8.75,50.51,127.16,0.50,1.96,0.0148
8.77,50.69,126.29,0.50,2.00,0.0151
8.78,50.86,126.73,0.50,7.67,0.0150
8.80,51.09,125.96,0.50,2.10,0.0146
8.82,51.53,125.19,0.50,1.32,0.0140
8.84,51.58,124.82,0.50,2.51,0.0126
8.86,51.73,124.84,0.50,4.12,0.0139
8.88,52.13,124.37,0.50,1.72,0.0126
8.90,51.59,125.07,0.50,7.05,0.0135
8.92,51.19,124.56,0.50,1.73,0.0141
8.94,51.01,136.30,0.50,62.45,0.0186
8.96,51.49,133.87,0.50,3.35,0.0170
8.98,51.96,132.42,0.50,5.83,0.0179
9.00,51.78,131.44,0.50,6.71,0.0172
9.01,51.90,142.10,0.50,63.95,0.0229
9.03,51.72,139.03,0.50,5.93,0.0215
9.05,51.84,136.98,0.50,7.98,0.0201
9.07,51.45,134.29,0.50,2.75,0.0175
9.09,51.92,141.66,0.50,50.32,0.0222
9.11,52.29,138.40,0.50,4.55,0.0193
9.13,52.35,135.91,0.50,5.17,0.0190
9.15,52.42,133.38,0.50,2.45,0.0178
9.17,52.40,132.76,0.50,9.46,0.0168
9.19,52.44,130.51,0.50,0.75,0.0154
9.21,52.14,128.92,0.50,1.73,0.0157
9.23,51.95,127.29,0.50,0.00,0.0145
9.25,51.79,127.90,0.50,9.50,0.0156
9.26,51.94,127.99,0.50,7.56,0.0143
9.28,51.77,127.66,0.50,5.54,0.0152
9.31,51.32,127.65,0.50,6.81,0.0147
9.32,51.50,128.15,0.50,9.33,0.0160
9.34,51.66,128.64,0.50,9.81,0.0152
9.36,51.52,128.19,0.50,5.58,0.0155
9.38,51.37,128.09,0.50,6.90,0.0150
9.40,51.01,127.58,0.50,4.73,0.0157
9.42,50.91,127.94,0.50,8.57,0.0147
9.45,50.51,127.14,0.50,3.15,0.0153
9.46,50.69,127.84,0.50,9.86,0.0146
9.48,50.61,127.98,0.50,7.71,0.0145
9.50,50.53,127.12,0.50,2.87,0.0151
9.52,50.75,137.94,0.50,60.45,0.0196
9.54,50.64,136.23,0.50,8.58,0.0197
9.56,50.87,134.92,0.50,8.90,0.0191
9.58,50.81,133.18,0.50,5.39,0.0179
9.60,51.24,149.04,0.50,91.70,0.0250
9.62,51.29,144.22,0.50,4.11,0.0237
9.64,51.15,140.01,0.50,2.40,0.0211
9.66,50.81,136.73,0.50,2.78,0.0198
9.68,50.74,134.23,0.50,3.46,0.0190
9.70,50.45,132.88,0.50,6.66,0.0178
9.72,50.63,132.39,0.50,9.64,0.0167
9.74,49.74,131.26,0.50,5.92,0.0173
9.77,49.44,130.09,0.50,4.61,0.0154
9.79,48.94,145.18,0.50,84.76,0.0227
9.81,48.37,158.08,0.50,88.87,0.0299
9.84,47.85,151.45,0.50,4.13,0.0273
9.86,48.04,145.88,0.50,2.82,0.0235
9.87,48.33,141.14,0.50,1.35,0.0212
9.89,48.53,137.34,0.50,1.38,0.0201
9.91,48.85,148.62,0.50,72.90,0.0246
9.93,49.25,153.41,0.50,51.79,0.0272
9.96,48.80,147.00,0.50,0.55,0.0249
9.98,48.25,142.40,0.50,3.21,0.0224
10.00,48.14,139.04,0.50,4.81,0.0212
10.02,48.10,135.50,0.50,0.51,0.0195
10.04,47.88,133.15,0.50,2.97,0.0174
10.06,48.12,131.75,0.50,5.36,0.0163
10.08,48.44,143.49,0.50,69.63,0.0220
10.10,49.10,140.10,0.50,5.77,0.0202
10.12,49.48,136.94,0.50,3.47,0.0203
10.14,49.52,135.07,0.50,6.82,0.0176
10.16,49.84,132.72,0.50,2.49,0.0176
10.18,50.12,131.86,0.50,7.66,0.0166
10.20,49.99,143.36,0.50,68.53,0.0221
10.22,49.49,140.17,0.50,6.60,0.0201
10.24,49.32,136.34,0.50,0.25,0.0183
10.26,49.73,134.23,0.50,4.98,0.0180
10.28,49.17,133.04,0.50,7.49,0.0183
10.31,48.30,130.72,0.50,0.64,0.0161
10.33,47.79,128.75,0.50,0.08,0.0148
10.35,48.10,129.11,0.50,9.75,0.0150
10.37,48.34,127.82,0.50,1.87,0.0148
10.39,48.54,127.11,0.50,3.47,0.0136
10.41,47.96,127.53,0.50,8.41,0.0145
10.43,48.70,126.35,0.50,0.80,0.0142
10.45,49.07,126.09,0.50,4.28,0.0142
10.49,46.77,125.05,0.50,0.06,0.0128
10.51,45.87,124.35,0.50,0.79,0.0135
10.54,45.87,125.16,0.50,7.60,0.0137
10.56,45.18,125.08,0.50,3.96,0.0140
10.58,45.58,126.07,0.50,9.23,0.0139
10.60,45.98,126.57,0.50,7.79,0.0148
10.62,46.95,144.48,0.50,95.30,0.0228
10.64,47.46,140.49,0.50,3.75,0.0207
10.66,47.47,153.31,0.50,83.78,0.0273
10.68,47.42,147.34,0.50,2.68,0.0245
10.70,47.77,143.26,0.50,6.14,0.0234
10.72,48.56,140.59,0.50,9.07,0.0219
10.74,48.32,138.62,0.50,9.94,0.0212
10.76,48.37,136.97,0.50,9.56,0.0188
10.78,49.06,135.02,0.50,6.45,0.0193
10.80,49.13,147.86,0.50,78.43,0.0246
10.82,49.44,144.03,0.50,7.92,0.0221
10.84,49.24,140.97,0.50,7.93,0.0215
10.86,49.28,138.53,0.50,7.97,0.0211
10.88,49.37,136.70,0.50,8.57,0.0201
10.90,49.70,135.31,0.50,8.93,0.0191
10.92,49.72,132.61,0.50,1.02,0.0166
10.94,49.98,132.24,0.50,9.96,0.0170
10.96,50.18,130.17,0.50,1.08,0.0165
10.98,50.11,129.11,0.50,4.08,0.0157
11.00,49.85,127.95,0.50,2.52,0.0141
11.02,49.80,127.74,0.50,6.09,0.0157
11.04,50.32,127.36,0.50,5.05,0.0149
11.06,50.74,127.53,0.50,7.39,0.0151
11.07,51.18,126.77,0.50,2.93,0.0139
11.09,51.02,126.47,0.50,4.48,0.0136
11.11,50.89,125.81,0.50,2.36,0.0135
11.13,50.66,125.58,0.50,3.84,0.0138
11.15,50.69,135.68,0.50,55.29,0.0190
11.18,50.09,133.97,0.50,6.35,0.0182
11.20,49.63,148.74,0.50,87.01,0.0248
11.22,49.68,143.53,0.50,1.91,0.0224
11.24,49.78,140.92,0.50,9.64,0.0219
11.26,49.67,137.75,0.50,4.31,0.0193
11.28,49.29,135.87,0.50,7.52,0.0186
11.30,48.94,133.27,0.50,2.08,0.0166
11.32,48.87,132.20,0.50,7.14,0.0163
11.35,48.53,131.47,0.50,7.72,0.0163
11.36,49.04,143.33,0.50,69.99,0.0220
11.38,48.85,140.73,0.50,9.53,0.0219
11.40,49.20,137.20,0.50,2.28,0.0195
11.42,49.80,135.72,0.50,9.01,0.0191
11.44,49.80,133.79,0.50,5.27,0.0170
11.46,49.84,132.91,0.50,8.58,0.0169
11.48,49.40,130.96,0.50,2.34,0.0158
11.51,49.05,130.80,0.50,9.36,0.0158
11.52,49.40,139.05,0.50,51.25,0.0210
11.55,48.75,135.42,0.50,0.09,0.0181
11.57,48.41,133.50,0.50,5.05,0.0179
11.59,48.37,132.05,0.50,5.46,0.0178
11.61,48.43,131.27,0.50,7.34,0.0159
11.63,48.96,129.25,0.50,0.36,0.0151
11.65,48.91,128.04,0.50,2.41,0.0152
11.67,49.00,128.11,0.50,7.58,0.0147
11.69,48.83,127.37,0.50,3.63,0.0155
11.71,48.92,126.15,0.50,0.44,0.0141
11.73,48.76,126.88,0.50,9.01,0.0138
11.75,48.76,126.37,0.50,3.53,0.0151
11.78,48.16,126.03,0.50,3.87,0.0144
11.80,48.25,125.44,0.50,2.28,0.0140
11.82,48.31,126.20,0.50,8.43,0.0133
11.84,48.06,125.75,0.50,3.16,0.0135
11.86,47.97,138.12,0.50,66.80,0.0203
11.88,47.72,135.64,0.50,4.91,0.0188
11.90,48.17,133.72,0.50,5.25,0.0187
11.92,48.62,132.73,0.50,7.97,0.0170
11.94,48.51,130.55,0.50,1.00,0.0159
11.96,48.33,129.66,0.50,5.32,0.0165
11.98,48.52,128.04,0.50,0.76,0.0152
12.01,47.90,127.95,0.50,6.79,0.0144
12.03,48.01,128.15,0.50,8.13,0.0146
12.05,48.08,126.81,0.50,0.65,0.0138
12.07,47.75,126.25,0.50,3.20,0.0143
12.09,47.68,125.24,0.50,0.39,0.0139
12.11,47.99,124.63,0.50,1.43,0.0143
12.13,48.10,125.42,0.50,7.79,0.0128
12.15,48.05,126.01,0.50,7.56,0.0131
12.17,47.85,126.86,0.50,9.45,0.0153
12.19,48.24,126.68,0.50,5.15,0.0140
12.21,48.19,139.84,0.50,71.70,0.0213
12.23,48.40,137.26,0.50,6.16,0.0189
12.25,48.51,135.05,0.50,5.38,0.0178
12.28,48.51,132.72,0.50,2.60,0.0168
12.29,48.90,132.27,0.50,9.71,0.0164
12.32,48.82,141.55,0.50,57.87,0.0215
12.33,49.19,139.20,0.50,8.97,0.0214
12.36,48.71,136.73,0.50,6.05,0.0202
12.38,48.38,134.41,0.50,4.34,0.0181
12.40,48.35,133.61,0.50,9.62,0.0169
12.42,47.98,132.93,0.50,9.38,0.0182
12.45,47.44,145.88,0.50,76.89,0.0246
12.47,47.34,141.72,0.50,4.27,0.0228
12.49,47.36,138.89,0.50,6.80,0.0212
12.51,47.71,136.08,0.50,4.00,0.0189
12.53,47.93,133.33,0.50,1.55,0.0175
12.55,48.46,131.93,0.50,5.53,0.0165
12.57,48.92,146.08,0.50,81.89,0.0248
12.58,49.19,142.31,0.50,6.41,0.0224
12.61,49.02,138.36,0.50,1.78,0.0195
12.63,48.48,135.20,0.50,1.76,0.0183
12.65,48.21,133.91,0.50,7.92,0.0183
12.67,48.04,131.77,0.50,2.41,0.0168
12.69,47.97,130.94,0.50,6.85,0.0160
12.71,48.15,129.30,0.50,1.92,0.0152
12.73,48.93,127.70,0.50,0.51,0.0144
12.75,49.16,126.53,0.50,1.02,0.0137
12.77,49.48,126.66,0.50,6.38,0.0135
12.79,49.61,126.89,0.50,7.02,0.0136
12.81,48.98,127.52,0.50,9.25,0.0143
12.84,48.43,127.83,0.50,8.24,0.0151
12.85,49.13,127.91,0.50,7.43,0.0143
12.87,49.12,127.14,0.50,3.28,0.0146
12.89,49.14,126.47,0.50,2.96,0.0151
12.91,49.48,126.67,0.50,6.67,0.0153
12.93,49.24,126.62,0.50,5.63,0.0142
12.95,49.29,127.42,0.50,9.83,0.0154
12.97,49.62,126.28,0.50,0.89,0.0134
12.99,49.92,125.64,0.50,2.29,0.0128
13.01,50.13,126.40,0.50,8.63,0.0151
13.03,50.37,127.09,0.50,9.08,0.0148
13.05,50.24,127.47,0.50,8.20,0.0140
13.07,50.17,127.25,0.50,5.54,0.0138
13.09,49.89,126.83,0.50,4.37,0.0150
13.11,49.91,126.99,0.50,6.81,0.0143
13.13,50.16,125.78,0.50,0.16,0.0142
13.15,50.09,125.33,0.50,2.73,0.0141
13.17,50.01,139.59,0.50,75.81,0.0211
13.19,50.25,137.30,0.50,7.34,0.0196
13.21,49.99,152.65,0.50,93.24,0.0269
13.23,49.70,146.79,0.50,2.55,0.0235
13.25,49.61,142.50,0.50,4.56,0.0226
13.27,50.16,138.36,0.50,1.01,0.0207
13.29,49.88,135.67,0.50,4.10,0.0180
13.31,49.65,133.23,0.50,2.66,0.0185
13.33,49.63,131.80,0.50,5.27,0.0169
13.35,50.11,130.63,0.50,5.15,0.0166
13.37,50.29,129.63,0.50,4.84,0.0153
13.39,50.45,129.69,0.50,9.15,0.0156
13.41,50.64,129.52,0.50,8.00,0.0157
13.43,50.29,140.43,0.50,63.27,0.0217
13.45,50.23,136.97,0.50,2.32,0.0204
13.47,50.39,134.29,0.50,2.76,0.0184
13.49,50.55,133.35,0.50,8.80,0.0180
13.51,50.77,132.06,0.50,6.09,0.0165
13.53,50.45,130.58,0.50,3.88,0.0153
13.55,50.55,130.06,0.50,7.18,0.0160
13.57,50.22,129.27,0.50,5.32,0.0147
13.59,50.19,128.79,0.50,6.03,0.0153
13.61,49.86,129.06,0.50,9.35,0.0165
13.63,50.25,128.51,0.50,5.53,0.0145
13.65,50.71,127.39,0.50,2.11,0.0140
13.67,50.86,126.74,0.50,3.33,0.0145
13.69,50.93,126.07,0.50,2.61,0.0135
13.71,51.28,125.59,0.50,2.83,0.0137
13.72,51.61,126.38,0.50,8.77,0.0141
13.74,52.03,126.45,0.50,5.91,0.0150
13.76,52.33,125.81,0.50,2.45,0.0141
13.78,52.11,126.44,0.50,8.14,0.0145
13.80,51.84,126.95,0.50,8.18,0.0153
13.82,51.61,127.10,0.50,6.91,0.0154
13.84,51.68,127.53,0.50,8.45,0.0149
13.86,51.25,127.12,0.50,4.70,0.0154
13.88,51.07,126.31,0.50,2.24,0.0133
13.90,50.47,125.29,0.50,0.40,0.0143
13.92,50.36,125.93,0.50,7.73,0.0130
13.94,50.28,125.80,0.50,4.46,0.0135
13.96,50.52,125.81,0.50,5.02,0.0130
13.98,50.74,125.94,0.50,5.69,0.0130
14.00,50.64,126.36,0.50,7.23,0.0144
14.02,50.48,125.99,0.50,3.74,0.0147
14.04,50.43,126.68,0.50,8.61,0.0141
14.06,50.55,127.43,0.50,9.61,0.0143
14.08,50.45,126.14,0.50,0.20,0.0138
14.10,50.36,126.34,0.50,6.32,0.0136
14.12,50.84,126.52,0.50,6.45,0.0144
14.14,51.22,126.82,0.50,7.21,0.0143
14.16,51.11,125.95,0.50,1.66,0.0144
14.18,50.87,126.03,0.50,5.58,0.0148
14.20,51.01,126.19,0.50,6.04,0.0136
14.22,51.14,142.93,0.50,89.09,0.0222
14.24,50.98,140.05,0.50,7.71,0.0210
14.26,51.08,137.67,0.50,7.34,0.0191
14.27,51.53,135.61,0.50,6.60,0.0198
14.30,51.13,152.56,0.50,99.56,0.0280
14.32,50.50,158.57,0.50,61.82,0.0304
14.34,50.98,152.49,0.50,7.35,0.0277
14.36,50.85,146.65,0.50,2.51,0.0251
14.37,51.29,142.20,0.50,3.57,0.0225
14.39,51.11,138.59,0.50,3.37,0.0211
14.41,51.27,135.95,0.50,4.59,0.0196
14.43,51.33,134.01,0.50,5.44,0.0183
14.45,51.66,131.61,0.50,1.22,0.0176
14.47,51.23,129.65,0.50,1.01,0.0154
14.49,51.10,129.49,0.50,8.06,0.0163
14.51,50.96,129.47,0.50,8.58,0.0161
14.53,51.02,128.22,0.50,2.40,0.0142
14.55,51.06,126.96,0.50,1.13,0.0149
14.57,50.84,125.76,0.50,0.16,0.0145
